req_id,t,size,op,seq,key,pred_ms,assigned,actual_ms,node_scale_before,node_scale_after
11273,46812048.768,2933,1,0,296,1.000,5,5.004,103.680,85.363
11283,46812049.917,4174,1,0,937,1.000,6,9.006,6.329,5.975
11284,46812051.064,3175,0,0,490,1.000,7,4.004,8.891,8.031
11285,46812052.215,4673,1,0,361,1.000,8,5.008,12.060,10.078
11286,46812053.364,4026,1,1,285,1.000,9,8.004,20.632,17.297
11287,46812054.512,2796,0,0,230,1.000,1,6.004,9.656,9.270
11280,46812055.659,4247,0,1,572,1.000,3,16.016,51.907,43.250
11282,46812056.806,1564,1,1,657,1.000,5,2.005,103.680,81.195
11292,46812057.957,3156,0,1,902,1.000,6,1.004,6.329,5.727
11293,46812059.104,1097,1,1,657,1.000,7,5.004,8.891,7.880
11294,46812060.251,1889,0,1,389,1.000,8,9.006,12.060,10.024
11295,46812061.343,1716,0,0,406,1.000,9,2.004,20.632,16.533
11296,46812062.503,2216,1,1,38,1.000,1,7.004,9.656,9.157
11289,46812063.649,1385,0,1,870,1.000,3,28.020,51.907,42.488
11291,46812064.776,3142,1,0,179,1.000,5,9.005,103.680,77.586
11301,46812065.926,4824,1,1,709,1.000,6,9.004,6.329,5.891
11302,46812067.048,59768832,1,0,217,1.000,7,374.104,8.891,26.191
11303,46812068.196,1513,0,0,822,1.000,8,5.004,12.060,9.773
11304,46812069.341,2081,0,0,992,1.000,9,3.004,20.632,15.856
11305,46812070.485,1215,1,1,625,1.000,1,0.004,9.656,8.699
11298,46812071.629,4752,0,0,179,1.000,3,32.020,51.907,41.965
11300,46812072.777,3358,1,0,568,1.000,5,7.004,103.680,74.057
11310,46812073.925,4625,1,0,191,1.000,6,0.003,6.329,5.596
11311,46812075.071,1933,0,0,97,1.000,7,5.031,8.891,25.133
11312,46812076.217,3044,0,1,652,1.000,8,2.004,12.060,9.385
11313,46812077.299,4216,1,1,374,1.000,9,1.004,20.632,15.114
11314,46812078.448,1313,1,1,588,1.000,1,6.004,9.656,8.564
11307,46812079.597,2193,1,1,148,1.000,3,8.016,51.907,40.267
11309,46812080.685,1996,1,0,807,1.000,5,6.004,103.680,70.654
11319,46812081.840,4477,0,0,526,1.000,6,1.004,6.329,5.367
11320,46812082.995,2854,1,1,253,1.000,7,1.015,8.891,23.927
11321,46812084.123,5088,0,1,19,1.000,8,7.003,12.060,9.266
11322,46812085.272,4292,0,1,997,1.000,9,7.003,20.632,14.708
11323,46812086.425,2907,1,1,465,1.000,1,6.005,9.656,8.436
11316,46812087.530,2159,1,1,769,1.000,3,20.020,51.907,39.255
11318,46812088.679,3280,1,0,353,1.000,5,5.004,103.680,67.372
11328,46812089.825,2512,1,1,650,1.000,6,9.003,6.329,5.548
11329,46812090.972,3927,1,0,360,1.000,7,6.016,8.891,23.031
11330,46812092.095,4506,1,1,924,1.000,8,0.004,12.060,8.802
11331,46812093.222,2592,0,0,401,1.000,9,2.004,20.632,14.073
11332,46812094.373,3214,1,0,320,1.000,1,6.004,9.656,8.315
11325,46812095.530,2221,0,0,528,1.000,3,28.020,51.907,38.693
11327,46812096.680,4231,1,0,643,1.000,5,4.004,103.680,64.203
11337,46812097.805,2400,0,0,84,1.000,6,4.003,6.329,5.471
11338,46812098.957,4641,0,1,327,1.000,7,1.004,8.891,21.930
11339,46812100.075,2291,1,1,842,1.000,8,1.005,12.060,8.413
11340,46812101.229,60817408,0,1,661,1.000,9,33.345,20.632,15.037
11341,46812102.378,2890,0,1,173,1.000,1,6.005,9.656,8.199
11334,46812103.439,3235,0,1,276,1.000,3,24.088,51.907,37.963
11336,46812104.590,1191,1,0,14,1.000,5,4.005,103.680,61.193
11346,46812105.724,2527,0,1,659,1.000,6,6.005,6.329,5.498
11347,46812106.882,2802,1,1,475,1.000,7,6.028,8.891,21.135
11348,46812108.009,85983232,0,0,297,1.000,8,109.855,12.060,13.485
11349,46812109.157,4497,0,1,814,1.000,9,4.007,20.632,14.485
11350,46812110.305,2193,0,1,285,1.000,1,1.005,9.656,7.839
11343,46812111.451,2539,0,0,908,1.000,3,20.020,51.907,37.066
11345,46812112.520,1773,0,1,251,1.000,5,9.004,103.680,58.584
11355,46812113.672,1155,1,1,455,1.000,6,4.005,6.329,5.423
11356,46812114.796,96468992,0,1,624,1.000,7,50.157,8.891,22.586
11357,46812115.996,2807,0,0,227,1.000,8,4.005,12.060,13.011
11358,46812117.095,60817408,0,1,217,1.000,9,27.114,20.632,15.117
11359,46812118.212,4393,0,1,692,1.000,1,1.003,9.656,7.498
11352,46812119.396,1181,0,0,69,1.000,3,28.020,51.907,36.613
11354,46812120.483,4898,0,1,674,1.000,5,0.005,103.680,55.655
11364,46812121.661,3115,1,0,687,1.000,6,5.004,6.329,5.402
11365,46812122.765,3330,0,0,414,1.000,7,7.005,8.891,21.807
11366,46812123.948,4884,1,0,850,1.000,8,4.004,12.060,12.560
11367,46812125.117,2174,0,0,66,1.000,9,5.005,20.632,14.611
11368,46812126.243,4335,1,1,561,1.000,1,4.003,9.656,7.323
11361,46812127.318,3797,0,1,446,1.000,3,12.024,51.907,35.384
11363,46812128.408,1281,1,0,909,1.000,5,5.004,103.680,53.122
11373,46812129.583,1420,0,0,217,1.000,6,1.004,6.329,5.182
11374,46812130.698,4518,0,0,385,1.000,7,0.033,8.891,20.718
11375,46812131.876,4411,0,1,360,1.000,8,7.005,12.060,12.283
11376,46812133.057,3775,0,0,250,1.000,9,8.004,20.632,14.281
11377,46812134.177,3545,1,0,688,1.000,1,1.006,9.656,7.007
11370,46812135.265,4012,1,0,119,1.000,3,28.016,51.907,35.016
11372,46812136.423,56623104,1,1,438,1.000,5,640.239,103.680,82.478
11382,46812137.543,2268,1,0,75,1.000,6,0.004,6.329,4.923
11383,46812138.744,3160,0,0,777,1.000,7,7.003,8.891,20.033
11384,46812139.830,76546048,1,1,638,1.000,8,494.418,12.060,36.389
11385,46812140.966,2843,0,1,983,1.000,9,9.003,20.632,14.017
11386,46812142.108,4786,0,1,38,1.000,1,0.004,9.656,6.657
11379,46812143.297,2832,0,1,988,1.000,3,20.024,51.907,34.266
11381,46812144.380,4941,1,0,330,1.000,5,1.006,103.680,78.405
11391,46812145.574,1999,1,1,749,1.000,6,5.004,6.329,4.927
11392,46812146.679,2026,1,1,965,1.000,7,7.003,8.891,19.381
11393,46812147.863,2685,0,1,939,1.000,8,4.007,12.060,34.770
11394,46812148.957,1529,0,0,289,1.000,9,2.003,20.632,13.416
11395,46812150.157,1204,0,0,902,1.000,1,3.004,9.656,6.474
11388,46812151.232,1046,0,0,667,1.000,3,8.128,51.907,32.959
11390,46812152.413,4356,0,0,504,1.000,5,2.018,103.680,74.585
11400,46812153.516,2407,0,0,977,1.000,6,9.004,6.329,5.131
11401,46812154.707,3683,1,1,245,1.000,7,5.005,8.891,18.662
11402,46812155.795,4041,0,0,362,1.000,8,8.036,12.060,33.434
11403,46812156.976,4295,0,1,781,1.000,9,7.008,20.632,13.096
11404,46812158.166,3169,1,1,46,1.000,1,2.003,9.656,6.251
11397,46812159.313,1420,0,1,725,1.000,3,24.128,51.907,32.518
11399,46812160.493,2216,1,1,125,1.000,5,2.004,103.680,70.956
11409,46812161.594,2913,1,1,176,1.000,6,1.004,6.329,4.925
11410,46812162.768,2361,0,0,157,1.000,7,5.005,8.891,17.979
11411,46812163.948,1623,1,1,795,1.000,8,3.005,12.060,31.912
11412,46812165.055,4934,0,0,890,1.000,9,6.005,20.632,12.741
11413,46812166.190,5090,0,0,941,1.000,1,0.004,9.656,5.938
11406,46812167.341,1979,0,0,880,1.000,3,24.024,51.907,32.093
11408,46812168.546,5005,1,1,813,1.000,5,7.003,103.680,67.759
11418,46812169.757,3578,0,1,414,1.000,6,2.004,6.329,4.779
11419,46812170.917,4167,1,1,10,1.000,7,1.004,8.891,17.131
11420,46812172.060,2796,0,1,560,1.000,8,7.005,12.060,30.667
11421,46812173.203,1739,1,1,896,1.000,9,1.004,20.632,12.154
11422,46812174.347,3759,0,1,774,1.000,1,8.004,9.656,6.042
11415,46812175.387,4902,0,1,813,1.000,3,0.020,51.907,30.489
11417,46812176.533,4292,1,0,344,1.000,5,5.004,103.680,64.621
11427,46812177.641,65011712,0,0,701,1.000,6,78.254,6.329,8.453
11428,46812178.793,1666,1,1,997,1.000,7,0.004,8.891,16.274
11429,46812180.012,77594624,0,1,507,1.000,8,23.785,12.060,30.323
11430,46812181.167,2888,0,0,314,1.000,9,1.004,20.632,11.597
11431,46812182.326,1646,0,1,952,1.000,1,7.005,9.656,6.090
11424,46812183.380,1484,0,0,605,1.000,3,24.016,51.907,30.166
11426,46812185.830,4455,1,1,708,1.000,5,4.004,103.680,61.590
11436,46812187.024,4209,0,1,557,1.000,6,7.005,6.329,8.380
11437,46812197.609,2883,1,0,181,1.000,7,2.004,8.891,15.561
11438,46812199.972,3020,0,0,344,1.000,8,7.005,12.060,29.157
11439,46812201.182,62914560,0,0,977,1.000,9,22.287,20.632,12.131
11440,46812202.389,4492,0,0,813,1.000,1,4.004,9.656,5.986
11433,46812203.553,3149,0,0,43,1.000,3,32.020,51.907,30.258
11435,46812205.068,3154,0,0,397,1.000,5,0.017,103.680,58.511
11445,46812207.367,77594624,1,0,945,1.000,6,275.100,6.329,21.716
11446,46812208.621,2597,0,0,10,1.000,7,8.003,8.891,15.183
11447,46812209.792,4624,1,0,309,1.000,8,4.004,12.060,27.899
11448,46812210.940,1307,0,1,887,1.000,9,1.006,20.632,11.575
11449,46812212.067,2131,1,0,765,1.000,1,5.004,9.656,5.936
11442,46812213.213,1318,0,1,516,1.000,3,16.088,51.907,29.550
11444,46812214.358,3748,1,0,987,1.000,5,3.030,103.680,55.737
11454,46812215.510,3647,0,0,703,1.000,6,4.006,6.329,20.831
11455,46812216.668,4212,1,1,313,1.000,7,8.004,8.891,14.824
11456,46812217.813,2250,1,1,732,1.000,8,2.003,12.060,26.604
11457,46812218.946,2468,0,0,883,1.000,9,9.003,20.632,11.446
11458,46812220.099,2347,0,1,585,1.000,1,4.004,9.656,5.840
11451,46812221.253,4325,1,1,959,1.000,3,16.064,51.907,28.875
11463,46812222.371,4809,1,1,507,1.000,6,7.005,6.329,20.139
11464,46812223.515,4246,1,0,245,1.000,7,6.003,8.891,14.383
11465,46812224.670,3264,0,1,69,1.000,8,8.003,12.060,25.674
11466,46812225.764,5069,1,0,317,1.000,9,6.006,20.632,11.174
11467,46812226.916,2852,0,0,232,1.000,1,3.003,9.656,5.698
11460,46812228.125,1833,1,0,604,1.000,3,16.020,51.907,28.233
11472,46812229.234,3776,0,1,436,1.000,6,6.006,6.329,19.433
11473,46812230.454,1675,0,1,491,1.000,7,7.004,8.891,14.014
11474,46812231.542,2412,1,0,248,1.000,8,0.004,12.060,24.391
11475,46812232.689,2856,1,1,118,1.000,9,1.004,20.632,10.666
11476,46812233.838,1574,0,0,169,1.000,1,4.004,9.656,5.613
11469,46812234.963,3939,0,0,19,1.000,3,0.016,51.907,26.822
11481,46812236.107,1758,0,0,577,1.000,6,2.046,6.329,18.563
11482,46812237.244,4940,1,1,73,1.000,7,5.004,8.891,13.563
11484,46812238.388,4981,0,1,479,1.000,9,9.004,20.632,10.583
11485,46812239.556,2604,1,0,73,1.000,1,2.003,9.656,5.433
11478,46812240.674,4879,1,1,990,1.000,3,16.016,51.907,26.282
11490,46812241.843,1303,1,1,202,1.000,6,8.004,6.329,18.035
11491,46812242.962,3307,1,0,579,1.000,7,3.003,8.891,13.035
11493,46812244.112,4807,1,1,479,1.000,9,9.005,20.632,10.504
11494,46812245.261,2840,0,1,679,1.000,1,6.003,9.656,5.461
11487,46812246.385,3839,1,1,20,1.000,3,0.016,51.907,24.968
11499,46812247.543,1409,0,1,242,1.000,6,0.004,6.329,17.134
11500,46812248.672,3824,0,1,175,1.000,7,1.004,8.891,12.434
11502,46812249.819,2139,1,0,683,1.000,9,7.004,20.632,10.329
11503,46812250.965,1140,1,0,211,1.000,1,5.003,9.656,5.438
11496,46812252.086,3884,0,1,403,1.000,3,24.016,51.907,24.921
11508,46812253.256,1834,0,0,80,1.000,6,6.004,6.329,16.577
11511,46812254.384,3861,0,0,442,1.000,9,8.004,20.632,10.213
11512,46812255.555,3181,1,1,359,1.000,1,9.004,9.656,5.617
11505,46812256.692,4656,1,0,601,1.000,3,16.064,51.907,24.478
11517,46812257.840,2404,1,0,618,1.000,6,0.003,6.329,15.749
11520,46812258.988,3099,1,1,425,1.000,9,9.004,20.632,10.152
11521,46812260.134,3835,0,0,406,1.000,1,9.005,9.656,5.786
11514,46812261.257,92274688,0,0,329,1.000,3,116.564,51.907,29.082
11526,46812262.403,2705,1,0,253,1.000,6,5.003,6.329,15.211
11529,46812263.547,3391,0,0,344,1.000,9,5.006,20.632,9.895
11530,46812264.696,1861,0,1,266,1.000,1,9.005,9.656,5.947
11523,46812265.841,3299,1,1,357,1.000,3,4.020,51.907,27.829
11535,46812266.973,4683,1,0,463,1.000,6,0.003,6.329,14.451
11538,46812268.123,4580,0,1,663,1.000,9,0.005,20.632,9.400
11539,46812269.275,4159,1,1,247,1.000,1,7.005,9.656,6.000
11532,46812270.421,3948,1,0,91,1.000,3,20.016,51.907,27.438
11544,46812271.566,3971,1,0,160,1.000,6,2.003,6.014,13.829
11547,46812272.711,1444,1,0,869,1.000,9,9.004,20.632,9.381
11548,46812273.842,4785,1,1,841,1.000,1,2.006,9.656,5.800
11556,46812274.989,3816,0,1,849,1.000,9,2.005,20.632,9.012
11557,46812276.136,3792,0,1,543,1.000,1,8.004,9.656,5.910
11565,46812277.289,3397,1,1,559,1.000,9,8.004,20.632,8.961
11566,46812278.436,2540,1,0,891,1.000,1,3.006,9.656,5.765
11574,46812279.581,2563,1,0,167,1.000,9,5.004,20.632,8.764
11575,46812280.712,2142,0,0,500,1.000,1,6.019,9.656,5.778
11583,46812281.857,3172,1,0,959,1.000,9,2.003,20.632,8.426
11584,46812283.002,4098,1,1,996,1.000,1,5.005,9.656,5.739
11592,46812284.148,2197,1,0,485,1.000,9,8.004,20.632,8.404
11593,46812285.303,4717,1,1,874,1.000,1,8.004,9.656,5.852
11601,46812286.448,2121,1,1,105,1.000,9,4.004,20.632,8.184
11602,46812287.594,4576,1,0,972,1.000,1,4.003,9.656,5.760
11610,46812288.737,1777,0,1,731,1.000,9,8.003,20.632,8.175
11611,46812289.880,4725,0,1,826,1.000,1,0.005,9.656,5.472
11619,46812291.008,61865984,1,1,824,1.000,9,295.609,20.632,22.547
11620,46812292.150,4156,0,0,281,1.000,1,6.004,9.656,5.499
11628,46812293.278,4548,1,1,862,1.000,9,5.006,20.632,21.670
11629,46812294.422,63963136,0,0,83,1.000,1,31.756,9.656,6.812
11541,46812295.600,1182,0,1,43,1.000,3,28.016,51.907,27.467
11453,46812296.722,3225,1,0,382,1.000,5,6.026,103.680,53.252
11553,46812297.867,96468992,1,0,525,1.000,6,321.301,6.014,29.202
11483,46812299.013,103809024,0,0,82,1.000,8,54.499,12.060,25.896
11462,46812300.157,3479,1,0,388,1.000,5,9.016,103.680,51.040
11492,46812301.289,2756,1,0,831,1.000,8,9.006,12.060,25.052
11471,46812302.465,2922,0,0,880,1.000,5,0.007,103.680,48.488
11501,46812303.594,1448,0,1,35,1.000,8,2.005,12.060,23.899
11480,46812304.743,4772,1,0,566,1.000,5,1.004,103.680,46.114
11510,46812305.893,1742,1,0,964,1.000,8,0.004,12.060,22.705
11489,46812307.041,3717,1,1,743,1.000,5,1.004,103.680,43.859
11519,46812308.187,2692,0,0,350,1.000,8,9.004,12.060,22.020
11498,46812309.366,53477376,0,1,32,1.000,5,29.427,103.680,43.137
11528,46812310.481,1829,0,1,818,1.000,8,3.003,12.060,21.069
11507,46812311.669,4222,1,1,238,1.000,5,4.006,103.680,41.180
11537,46812312.781,1135,1,1,250,1.000,8,9.010,12.060,20.466
11516,46812313.957,4400,0,1,328,1.000,5,2.005,103.680,39.222
11546,46812315.074,3497,0,0,110,1.000,8,6.006,12.060,19.743
11525,46812316.221,1917,1,1,916,1.000,5,6.004,103.680,37.561
11555,46812317.364,1880,0,1,827,1.000,8,2.005,12.060,18.856
11534,46812318.507,3714,0,0,744,1.000,5,2.004,103.680,35.783
11564,46812319.680,3185,0,0,498,1.000,8,1.003,12.060,17.963
11573,46812320.803,4857,0,1,128,1.000,8,8.004,12.060,17.465
11582,46812321.957,3574,0,0,524,1.000,8,8.003,12.060,16.992
11591,46812323.104,3510,1,1,508,1.000,8,7.005,12.060,16.493
11600,46812324.249,2830,0,0,919,1.000,8,1.004,12.060,15.718
11609,46812325.393,1181,0,1,858,1.000,8,8.004,12.060,15.333
11618,46812326.536,1429,0,1,988,1.000,8,0.004,12.060,14.566
11627,46812327.678,4374,0,0,857,1.000,8,3.003,12.060,13.988
11637,46825395.006,3258,0,1,317,1.000,9,7.011,21.670,20.937
11638,46825396.289,1540,0,1,689,1.000,1,5.011,6.812,6.722
11171,46825396.344,78643200,1,0,818,1.000,2,1532.392,112.392,459.221
11550,46825396.401,99614720,1,0,184,1.000,3,447.868,51.907,48.487
11263,46825396.448,80740352,1,1,968,1.000,4,6390.887,2.642,321.926
11543,46825396.503,79691776,1,0,468,1.000,5,380.796,103.680,53.034
11562,46825396.554,77594624,1,1,812,1.000,6,600.101,6.014,57.747
11509,46825396.610,72351744,1,1,839,1.000,7,817.381,8.891,52.681
11636,46825396.660,4900,1,0,790,1.000,8,3.012,13.988,13.439
11180,46825396.707,2352,0,1,585,1.000,2,0.072,112.392,436.263
11559,46825396.757,1272,1,1,589,1.000,3,24.048,51.907,47.265
11272,46825396.804,3808,0,0,481,1.000,4,2.510,2.642,305.955
11552,46825396.850,2865,0,0,178,1.000,5,6.010,103.680,50.682
11571,46825396.901,2347,0,1,547,1.000,6,6.010,6.014,55.160
11518,46825396.948,4952,1,1,813,1.000,7,4.009,8.891,50.248
11189,46825396.993,2115,0,1,43,1.000,2,40.136,112.392,416.457
11568,46825397.040,1243,1,1,153,1.000,3,4.044,51.907,45.104
11281,46825397.089,3669,1,1,827,1.000,4,1.005,2.642,290.708
11561,46825397.138,1527,0,1,283,1.000,5,6.009,103.680,48.449
11580,46825397.183,3616,0,1,856,1.000,6,0.020,6.014,52.403
11527,46825397.229,2786,1,1,143,1.000,7,5.008,8.891,47.986
11198,46825397.278,4135,1,1,849,1.000,2,48.088,112.392,398.039
11577,46825397.326,2689,1,0,730,1.000,3,24.028,51.907,44.050
11290,46825397.372,91226112,0,0,289,1.000,4,137.115,2.642,283.028
11570,46825397.418,2925,0,1,887,1.000,5,3.012,103.680,46.177
11589,46825397.463,3461,1,0,521,1.000,6,3.005,6.014,49.933
11536,46825397.509,1874,1,1,937,1.000,7,5.009,8.891,45.837
11207,46825397.558,4988,0,0,861,1.000,2,64.080,112.392,381.341
11586,46825397.603,3612,0,1,79,1.000,3,8.036,51.907,42.250
11299,46825397.651,82837504,1,0,189,1.000,4,4.372,2.642,269.095
11579,46825397.700,3516,0,1,830,1.000,5,5.010,103.680,44.119
11598,46825397.748,4886,1,1,758,1.000,6,7.007,6.014,47.787
11545,46825397.793,1699,0,0,624,1.000,7,7.014,8.891,43.896
11216,46825397.838,1368,0,0,549,1.000,2,32.064,112.392,363.877
11595,46825397.886,2947,0,1,118,1.000,3,20.044,51.907,41.139
11308,46825397.931,1291,1,1,694,1.000,4,1.005,2.642,255.691
11588,46825397.980,4555,0,1,738,1.000,5,1.022,103.680,41.964
11607,46825398.025,84934656,1,0,441,1.000,6,235.748,6.014,57.185
11554,46825398.070,4607,0,0,97,1.000,7,3.008,8.891,41.851
11225,46825398.119,1827,0,1,907,1.000,2,72.080,112.392,349.287
11604,46825398.168,3948,0,1,429,1.000,3,4.040,51.907,39.284
11317,46825398.218,3042,1,1,332,1.000,4,1.503,2.642,242.981
11597,46825398.263,2896,0,0,914,1.000,5,5.009,103.680,40.116
11616,46825398.308,84934656,0,0,930,1.000,6,30.104,6.014,55.831
11563,46825398.354,1353,0,1,971,1.000,7,8.008,8.891,40.159
11234,46825398.403,67108864,1,0,7,1.000,2,1346.792,112.392,399.162
11613,46825398.447,4674,1,1,425,1.000,3,4.036,51.907,37.522
11326,46825398.495,3772,1,1,415,1.000,4,1.003,2.642,230.883
11606,46825398.542,1894,0,0,698,1.000,5,3.012,103.680,38.261
11625,46825398.587,2135,1,1,236,1.000,6,4.012,6.014,53.240
11572,46825398.635,1653,1,1,150,1.000,7,3.008,8.891,38.302
11243,46825398.680,2137,0,0,233,1.000,2,56.144,112.392,382.011
11622,46825398.726,3035,0,0,514,1.000,3,12.032,51.907,36.248
11335,46825398.762,4394,1,0,162,1.000,4,4.510,2.642,219.564
11615,46825398.801,3970,0,0,210,1.000,5,6.023,103.680,36.649
11634,46825398.838,2615,1,0,206,1.000,6,3.007,29.202,50.728
11581,46825398.876,94371840,1,1,475,1.000,7,1267.052,8.891,99.739
11252,46825398.914,2614,1,1,201,1.000,2,32.152,402.738,364.518
11631,46825398.953,4822,1,1,830,1.000,3,28.040,51.907,35.837
11344,46825398.991,3030,1,0,237,1.000,4,0.504,2.642,208.611
11624,46825399.030,4130,0,1,38,1.000,5,2.007,103.680,34.917
11590,46825399.069,2647,1,0,604,1.000,7,6.017,8.891,95.053
11261,46825399.108,4195,0,0,985,1.000,2,48.136,402.738,348.699
11353,46825399.147,1076,1,0,173,1.000,4,2.503,2.642,198.306
11633,46825399.185,65011712,1,0,230,1.000,5,294.171,35.783,47.880
11599,46825399.223,4901,1,0,500,1.000,7,7.012,8.891,90.651
11270,46825399.261,4626,1,1,429,1.000,2,16.128,402.738,332.071
11362,46825399.298,1729,1,1,853,1.000,4,3.504,2.642,188.565
11608,46825399.336,3756,1,0,927,1.000,7,2.013,8.891,86.219
11279,46825399.374,1907,0,1,858,1.000,2,40.152,402.738,317.475
11371,46825399.412,4367,1,0,694,1.000,4,1.003,2.642,179.187
11617,46825399.449,1675,1,1,585,1.000,7,5.009,8.891,82.159
11288,46825399.485,3593,1,0,220,1.000,2,56.152,402.738,304.409
11380,46825399.521,2619,0,1,539,1.000,4,2.504,2.642,170.353
11626,46825399.557,1870,1,1,359,1.000,7,5.011,8.891,78.301
11297,46825399.592,2972,1,1,56,1.000,2,40.144,402.738,291.195
11389,46825399.628,1816,0,1,989,1.000,4,0.503,2.642,161.861
11635,46825399.664,4066,1,1,967,1.000,7,5.010,12.434,74.637
11306,46825399.699,4324,1,1,29,1.000,2,0.496,402.738,276.660
11398,46825399.736,3224,1,1,378,1.000,4,4.003,2.642,153.968
11315,46825399.773,4009,0,1,10,1.000,2,16.072,402.738,263.631
11407,46825399.810,2070,0,1,73,1.000,4,0.004,2.642,146.270
11324,46825399.849,1632,1,1,421,1.000,2,24.088,402.738,251.654
11416,46825399.887,3889,0,1,101,1.000,4,2.503,2.642,139.081
11333,46825399.925,2732,1,1,41,1.000,2,24.096,402.738,240.276
11425,46825399.964,61865984,1,1,493,1.000,4,5.566,2.642,132.406
11342,46825400.004,3245,1,0,747,1.000,2,32.112,402.738,229.868
11434,46825400.042,4686,0,1,295,1.000,4,2.505,2.642,125.911
11351,46825400.080,1852,1,0,112,1.000,2,72.208,402.738,221.985
11443,46825400.117,2592,0,1,416,1.000,4,3.505,2.642,119.790
11360,46825400.155,3304,0,0,776,1.000,2,40.144,402.738,212.893
11452,46825400.193,2206,0,1,292,1.000,4,1.505,2.642,113.876
11369,46825400.231,2453,1,1,152,1.000,2,40.248,402.738,204.261
11461,46825400.269,4107,1,0,895,1.000,4,0.003,2.642,108.182
11378,46825400.307,4971,1,0,704,1.000,2,24.088,402.738,195.252
11470,46825400.344,3434,0,0,577,1.000,4,3.003,2.642,102.923
11387,46825400.382,96468992,1,1,95,1.000,2,8544.544,402.738,612.716
11479,46825400.420,4908,1,0,734,1.000,4,2.503,2.642,97.902
11396,46825400.458,4188,0,1,824,1.000,2,24.152,402.738,583.288
11488,46825400.495,1857,0,0,240,1.000,4,4.004,2.642,93.208
11405,46825400.533,3064,0,1,702,1.000,2,32.160,402.738,555.732
11497,46825400.571,4215,1,0,550,1.000,4,1.004,2.642,88.597
11414,46825400.609,4965,0,0,405,1.000,2,56.112,402.738,530.751
11506,46825400.646,3483,1,1,899,1.000,4,4.003,2.642,84.368
11423,46825400.689,3153,1,1,728,1.000,2,72.112,402.738,507.819
11515,46825400.727,54525952,1,0,723,1.000,4,9.211,2.642,80.610
11432,46825400.767,1127,0,1,197,1.000,2,0.096,402.738,482.433
11524,46825400.802,4156,0,0,996,1.000,4,2.005,2.642,76.680
11441,46825400.850,2642,1,0,813,1.000,2,72.056,402.738,461.914
11533,46825400.885,3988,1,0,665,1.000,4,4.004,2.642,73.046
11450,46825400.933,2642,1,1,374,1.000,2,72.080,402.738,442.422
11542,46825400.967,4250,0,1,654,1.000,4,3.505,2.642,69.569
11459,46825401.004,4412,0,1,849,1.000,2,56.128,402.738,423.108
11551,46825401.042,3664,1,1,666,1.000,4,1.505,2.642,66.166
11468,46825401.080,2418,0,1,688,1.000,2,32.144,402.738,403.559
11560,46825401.117,2390,1,0,795,1.000,4,4.005,2.642,63.058
11477,46825401.155,4144,0,0,334,1.000,2,72.080,402.738,386.985
11569,46825401.193,4564,1,1,354,1.000,4,4.007,2.642,60.105
11486,46825401.231,4170,1,1,51,1.000,2,24.144,402.738,368.843
11578,46825401.269,1390,0,1,200,1.000,4,1.007,2.642,57.150
11495,46825401.306,58720256,1,1,210,1.000,2,1229.080,402.738,411.855
11587,46825401.344,3218,1,1,212,1.000,4,3.505,2.642,54.468
11504,46825401.382,1047,0,1,59,1.000,2,48.144,402.738,393.670
11596,46825401.420,71303168,0,0,954,1.000,4,33.702,2.642,53.430
11513,46825401.458,4769,0,1,804,1.000,2,56.136,402.738,376.793
11605,46825401.496,4338,0,0,109,1.000,4,4.505,2.642,50.983
11522,46825401.534,4098,1,1,310,1.000,2,24.144,402.738,359.160
11614,46825401.572,2627,0,0,541,1.000,4,3.505,2.642,48.609
11531,46825401.609,68157440,1,1,730,1.000,2,124.232,402.738,347.414
11623,46825401.647,1532,1,1,678,1.000,4,1.504,2.642,46.254
11632,46825401.684,2990,1,1,611,1.000,4,1.504,2.507,44.017
11642,46825614.377,3698,0,1,218,1.000,5,2.018,47.880,45.586
11643,46825614.458,4975,0,0,123,1.000,6,6.048,50.728,48.494
11644,46825614.503,3746,1,1,493,1.000,7,1.018,74.637,70.956
11645,46825614.540,3659,0,1,872,1.000,8,3.049,13.439,12.920
11646,46825614.578,1150,1,0,30,1.000,9,2.048,20.937,19.993
11647,46825614.616,3574,0,1,26,1.000,1,2.028,6.722,6.487
11540,46825614.648,2977,1,0,667,1.000,2,40.184,402.738,332.053
11640,46825614.680,1233,1,1,18,1.000,3,24.236,35.837,35.257
11641,46825614.713,2937,0,1,9,1.000,4,3.016,44.017,41.967
11651,46825614.748,4850,0,0,97,1.000,5,4.005,47.880,43.507
11652,46825614.784,1933,1,1,543,1.000,6,0.005,50.728,46.070
11653,46825614.817,4613,0,0,67,1.000,7,3.004,74.637,67.558
11654,46825614.849,2213,0,0,981,1.000,8,9.006,13.439,12.724
11655,46825614.881,4730,1,0,442,1.000,9,9.020,20.937,19.444
11549,46825614.914,1049,0,1,809,1.000,2,40.048,402.738,317.452
11649,46825614.949,1560,1,0,678,1.000,3,24.020,35.837,34.695
11650,46825614.981,1307,0,0,326,1.000,4,1.502,44.017,39.943
11660,46825615.014,1189,0,1,946,1.000,5,9.004,47.880,41.782
11661,46825615.051,4468,1,0,47,1.000,6,7.004,50.728,44.117
11662,46825615.087,1444,0,0,626,1.000,7,4.004,74.637,64.380
11663,46825615.121,4853,1,0,413,1.000,8,2.003,13.439,12.188
11664,46825615.152,1898,0,1,177,1.000,9,0.005,20.937,18.472
