req_id,t,size,op,seq,key,pred_ms,assigned,actual_ms,node_scale_before,node_scale_after
13085,46419944.276,2769,0,0,474,3.079,1,5.004,1.453,1.430
13075,46419945.424,3369,0,1,220,3.120,4,0.001,0.747,0.712
13084,46419946.572,4952,1,0,46,3.561,5,2.003,1.465,1.426
12982,46419947.717,5004,1,0,640,3.570,6,6.004,1.567,1.456
13000,46419948.862,68157440,1,0,871,34.678,7,12.887,1.433,1.205
13063,46419950.008,2340,0,0,270,2.961,8,8.005,1.360,1.604
13086,46419951.152,66060288,1,0,225,34.420,1,7.062,1.453,1.368
13083,46419952.297,3994,1,0,462,3.383,4,0.002,0.747,0.676
13094,46419953.441,3742,1,0,17,3.330,5,9.003,1.465,1.490
12990,46419954.586,4963,0,1,390,3.417,6,3.004,1.567,1.427
13005,46419955.732,2648,1,1,537,2.967,7,5.004,1.418,1.229
13064,46419956.878,2864,1,1,534,3.024,8,0.005,1.360,1.523
13087,46419958.026,1118,1,0,204,2.496,1,3.005,1.453,1.360
13093,46419959.171,2174,0,0,418,2.911,4,2.001,0.747,0.677
13101,46419960.315,3343,0,0,334,3.216,5,7.005,1.465,1.524
12998,46419961.459,3981,1,0,232,3.380,6,8.003,1.451,1.474
13013,46419962.604,1543,0,1,422,2.596,7,8.003,1.418,1.322
13071,46419963.749,82837504,0,0,928,33.513,8,23.292,1.360,1.482
13089,46419964.893,4085,1,0,308,3.401,1,0.004,1.453,1.292
13102,46419966.038,60817408,1,1,795,33.846,4,2.402,0.747,0.647
13103,46419967.185,3563,1,1,797,3.188,5,5.003,1.465,1.526
13010,46419968.334,2377,0,0,368,2.972,6,3.006,1.451,1.451
13015,46419969.482,2069,1,1,112,2.794,7,0.007,1.418,1.256
13080,46419970.629,4409,0,0,919,3.429,8,4.006,1.360,1.466
13090,46419971.774,2718,0,0,269,3.066,1,7.004,1.453,1.342
13116,46419972.920,3251,1,1,543,3.118,4,2.502,0.747,0.655
13115,46419974.064,3931,0,1,945,3.235,5,6.004,1.465,1.543
13030,46419975.209,3342,1,0,848,3.242,6,4.004,1.451,1.440
13021,46419976.355,3280,0,0,941,3.202,7,7.003,1.418,1.302
13100,46419977.499,1085,1,1,492,2.390,8,1.004,1.360,1.414
13096,46419978.647,1595,1,0,149,2.717,1,3.005,1.453,1.330
13124,46419979.797,4576,0,1,965,3.353,4,2.503,0.747,0.659
13119,46419980.946,1238,1,0,472,2.557,5,9.005,1.465,1.642
13040,46419982.092,2712,1,0,878,3.084,6,1.004,1.451,1.384
13022,46419983.238,3122,1,1,331,3.087,7,7.004,1.418,1.350
13105,46419984.383,4643,0,0,480,3.470,8,3.005,1.360,1.387
13097,46419985.528,4356,1,0,331,3.453,1,1.004,1.453,1.278
13125,46419986.672,3573,1,0,120,3.294,4,1.503,0.747,0.649
13122,46419987.817,4327,0,0,977,3.414,5,5.005,1.465,1.633
13041,46419988.965,2888,1,1,797,3.030,6,6.004,1.451,1.414
13024,46419990.112,4403,0,0,561,3.428,7,0.003,1.418,1.283
13106,46419991.261,2267,1,0,911,2.955,8,4.005,1.360,1.385
13098,46419992.409,2922,0,0,273,3.117,1,7.003,1.453,1.327
13127,46419993.554,1888,0,0,440,2.818,4,4.502,0.747,0.696
13123,46419994.699,4587,1,1,362,3.389,5,6.004,1.465,1.640
13072,46419995.848,1250,1,0,594,2.563,6,9.004,1.451,1.519
13035,46419996.993,101711872,1,0,342,38.157,7,23.454,1.418,1.250
13107,46419998.142,4988,1,1,808,3.459,8,5.003,1.360,1.388
13104,46419999.286,2566,1,0,362,3.043,1,7.005,1.453,1.375
13138,46420000.464,1591,1,1,469,2.622,4,3.003,0.747,0.719
13131,46420001.690,1674,0,0,536,2.740,5,2.006,1.465,1.594
13076,46420002.846,3644,1,0,182,3.309,6,4.006,1.451,1.504
13038,46420003.998,4363,1,0,975,3.455,7,1.005,1.418,1.202
13108,46420005.145,1114,0,0,356,2.494,8,2.005,1.360,1.359
13110,46420006.296,3850,1,0,639,3.353,1,2.005,1.453,1.336
13139,46420007.444,3049,0,0,510,3.148,4,1.503,0.747,0.707
13136,46420008.590,2240,0,0,365,2.931,5,3.004,1.465,1.566
13088,46420009.736,4889,1,0,22,3.550,6,2.005,1.451,1.457
13050,46420010.882,2743,1,0,900,3.092,7,6.005,1.418,1.239
13111,46420012.033,1552,0,0,313,2.693,8,2.004,1.360,1.328
13126,46420013.181,1462,1,1,978,2.569,1,2.005,1.453,1.309
13151,46420014.331,2918,1,1,439,3.037,4,3.002,0.747,0.721
13141,46420015.478,1222,0,1,842,2.458,5,1.004,1.465,1.508
13099,46420016.623,82837504,1,0,190,36.331,6,21.988,1.451,1.414
13070,46420017.769,5036,1,0,387,3.575,7,0.004,1.418,1.177
13112,46420018.914,3882,0,0,517,3.329,8,0.003,1.360,1.262
13133,46420020.058,2732,1,1,431,2.989,1,8.005,1.453,1.377
13157,46420021.203,4258,0,1,797,3.296,4,2.503,0.747,0.723
13149,46420022.349,3080,0,0,621,3.156,5,2.003,1.465,1.464
13121,46420023.496,2439,1,0,598,3.007,6,2.005,1.451,1.377
13077,46420024.645,4375,1,0,487,3.457,7,3.004,1.418,1.161
13128,46420025.793,4064,0,0,224,3.365,8,3.004,1.360,1.243
13134,46420026.938,4274,0,1,462,3.299,1,8.007,1.453,1.430
13158,46420028.081,4961,1,0,857,3.562,4,4.503,0.747,0.750
13155,46420029.227,1483,1,1,359,2.578,5,2.004,1.465,1.430
13147,46420030.372,4874,0,0,21,3.510,6,6.004,1.451,1.393
13109,46420031.516,4418,1,1,286,3.358,7,5.003,1.418,1.178
13142,46420032.661,5054,0,1,698,3.432,8,0.003,1.360,1.181
13135,46420033.807,3038,0,0,734,3.146,1,1.005,1.453,1.374
13159,46420034.954,2487,1,1,185,2.922,4,0.503,0.747,0.721
13156,46420036.103,3338,1,1,843,3.138,5,8.004,1.465,1.486
13153,46420037.252,3442,1,0,366,3.265,6,2.005,1.451,1.354
13118,46420038.397,4543,1,1,703,3.381,7,0.004,1.418,1.119
13144,46420039.542,4888,0,0,49,3.512,8,2.003,1.360,1.151
13143,46420040.687,2254,0,0,735,2.936,1,6.005,1.453,1.408
13160,46420041.832,3640,1,0,189,3.308,4,4.002,0.747,0.745
13170,46420042.976,2803,1,1,43,3.008,5,0.006,1.465,1.412
13162,46420044.121,2359,1,1,160,2.885,6,1.004,1.451,1.304
13120,46420045.265,2293,0,0,681,2.947,7,7.004,1.418,1.182
13150,46420046.413,3742,0,0,77,3.301,8,2.003,1.360,1.124
13145,46420047.562,4254,0,1,613,3.296,1,1.005,1.453,1.353
13161,46420048.710,2061,0,1,288,2.779,4,4.501,0.747,0.789
13176,46420049.855,3778,1,1,712,3.233,5,4.004,1.465,1.403
13166,46420050.999,1700,1,0,405,2.759,6,0.005,1.451,1.239
13129,46420052.143,1589,0,1,902,2.614,7,7.006,1.418,1.257
13168,46420053.288,4388,0,1,351,3.320,8,1.003,1.360,1.082
13152,46420054.433,97517568,1,0,648,37.775,1,9.582,1.453,1.298
13165,46420055.578,4710,0,1,111,3.376,4,2.002,0.747,0.779
13184,46420056.724,3976,0,0,668,3.348,5,4.005,1.465,1.393
13173,46420057.871,4762,1,1,422,3.420,6,1.005,1.451,1.192
13130,46420059.021,3293,0,1,587,3.103,7,9.005,1.418,1.339
13172,46420060.169,63963136,0,1,747,31.663,8,11.192,1.360,1.046
13164,46420061.314,1820,0,1,995,2.699,1,5.004,1.453,1.325
13179,46420062.458,2101,1,0,95,2.902,4,1.502,0.747,0.766
13193,46420063.607,55574528,1,0,815,33.028,5,12.216,1.465,1.342
13201,46420064.754,5011,1,1,824,3.463,6,8.005,1.451,1.248
13137,46420065.900,1785,0,1,853,2.687,7,2.005,1.418,1.309
13177,46420067.047,1855,0,0,651,2.806,1,7.005,1.453,1.384
13181,46420068.193,4896,0,1,726,3.406,4,3.502,0.747,0.779
13195,46420069.341,3332,0,1,810,3.112,5,2.006,1.465,1.307
13207,46420070.492,3468,1,0,384,3.270,6,9.005,1.451,1.323
13140,46420071.642,2577,0,0,19,3.028,7,4.003,1.418,1.310
13178,46420072.790,4733,1,1,828,3.415,1,7.003,1.453,1.417
13197,46420073.936,3313,0,1,312,3.107,5,9.004,1.465,1.386
13226,46420075.083,4663,0,0,541,3.474,6,5.005,1.451,1.329
13146,46420076.229,3555,0,0,518,3.262,7,8.005,1.418,1.367
13198,46420077.375,1769,1,1,480,2.690,1,8.004,1.453,1.495
13203,46420078.522,3446,0,0,905,3.239,5,9.004,1.465,1.456
13227,46420079.670,2155,1,0,533,2.919,6,0.006,1.451,1.263
13163,46420080.818,1461,1,0,223,2.661,7,1.003,1.418,1.318
13200,46420081.970,2599,0,0,879,3.034,1,5.004,1.453,1.503
13206,46420083.120,4313,1,1,107,3.339,5,5.004,1.465,1.458
13229,46420084.266,3583,0,1,761,3.165,6,9.004,1.451,1.342
13167,46420085.413,2978,0,0,250,3.131,7,7.005,1.418,1.364
13213,46420086.561,4814,0,1,339,3.393,1,5.004,1.453,1.501
13210,46420087.707,2694,1,1,168,2.979,5,3.005,1.465,1.436
13230,46420088.853,2080,0,1,545,2.785,6,4.004,1.451,1.346
13171,46420090.000,4362,0,0,220,3.420,7,5.004,1.418,1.369
13220,46420091.148,3986,0,1,603,3.246,1,5.004,1.453,1.503
13211,46420092.296,1210,0,0,642,2.542,5,1.004,1.465,1.384
13235,46420093.446,4776,1,0,925,3.530,6,5.003,1.451,1.350
13180,46420094.596,4147,1,0,311,3.413,7,5.004,1.418,1.374
13183,46420095.743,3167,0,1,15,3.075,7,1.004,1.418,1.321
13174,46420096.900,2921,1,0,596,3.139,8,8.006,1.360,1.121
13224,46420098.046,1566,0,1,70,2.605,1,6.004,1.453,1.544
13186,46420099.191,2206,1,0,29,2.936,4,2.002,0.747,0.774
13216,46420100.342,2481,0,0,998,3.001,5,3.004,1.465,1.365
13237,46420101.487,1518,1,1,429,2.592,6,9.005,1.451,1.456
13185,46420102.642,3820,0,1,657,3.213,7,3.004,1.418,1.302
13175,46420103.797,3908,0,1,724,3.231,8,1.004,1.360,1.081
13236,46420104.950,1831,0,1,777,2.703,1,4.005,1.453,1.540
13187,46420106.106,1392,1,0,579,2.630,4,0.501,0.747,0.745
13228,46420107.257,1889,1,1,267,2.733,5,7.004,1.465,1.424
13238,46420108.406,4020,0,0,861,3.356,6,0.013,1.451,1.384
13188,46420109.555,1731,1,0,396,2.770,7,4.004,1.418,1.309
13223,46420110.701,2899,0,0,654,3.112,8,4.004,1.360,1.091
13189,46420111.847,4399,0,1,713,3.322,4,3.502,0.747,0.761
13194,46420112.995,3687,0,1,468,3.187,7,3.004,1.418,1.291
13232,46420114.146,2570,0,1,247,2.927,8,8.004,1.360,1.173
13192,46420115.301,4233,0,1,585,3.292,4,2.014,0.747,0.753
13196,46420116.451,3358,1,0,615,3.245,7,3.026,1.418,1.273
13234,46420117.597,1239,0,1,556,2.466,8,4.021,1.360,1.196
13202,46420118.744,4889,0,0,872,3.512,4,3.012,0.747,0.758
13204,46420119.890,2666,0,0,25,3.052,7,8.028,1.418,1.341
13205,46420121.037,3551,1,0,405,3.289,4,1.019,0.747,0.736
13208,46420122.188,2417,0,0,647,2.983,7,8.044,1.418,1.408
13212,46420123.339,79691776,1,1,702,36.138,4,6.653,0.747,0.708
13218,46420124.485,4626,0,0,216,3.467,7,6.022,1.418,1.425
13217,46420125.634,3758,0,1,896,3.201,4,4.008,0.747,0.736
13225,46420126.786,3618,0,0,140,3.276,7,1.007,1.418,1.369
13219,46420127.937,3987,0,0,649,3.350,4,4.504,0.747,0.766
13231,46420129.084,4235,1,1,391,3.324,4,0.503,0.747,0.735
13233,46420130.230,3759,0,0,347,3.305,4,2.003,0.747,0.729
13239,46420131.378,1679,1,0,264,2.750,4,0.004,0.747,0.693
13240,46420132.526,3455,1,0,778,3.267,1,4.034,1.503,1.525
9252,46420384.966,101711872,0,0,297,35.145,2,3144.848,14.659,20.206
13241,46420386.151,1578,0,1,417,2.610,4,1.513,0.693,0.687
13245,46420387.301,3888,1,0,499,3.361,5,7.017,1.424,1.458
13244,46420388.449,3932,0,1,513,3.235,6,3.016,1.384,1.361
13242,46420389.596,2627,1,0,316,3.061,7,3.027,1.369,1.350
13246,46420390.744,2968,0,1,22,3.028,8,4.012,1.196,1.202
13243,46420391.896,1637,0,0,614,2.726,1,8.032,1.525,1.596
9602,46420393.050,4612,1,1,260,3.394,2,32.048,14.652,19.668
13248,46420394.199,4000,0,1,574,3.248,4,4.504,0.693,0.722
13249,46420395.346,2797,0,0,632,3.086,5,3.009,1.424,1.433
13257,46420396.492,2426,1,0,810,3.003,6,5.008,1.384,1.376
13254,46420397.652,2264,0,1,340,2.841,7,9.008,1.369,1.441
13247,46420398.861,1535,0,1,588,2.593,8,2.005,1.196,1.181
13251,46420400.021,1468,1,1,101,2.571,1,0.010,1.525,1.517
9611,46420401.168,1965,0,1,175,2.748,2,24.040,14.652,19.122
13252,46420402.327,4927,1,0,704,3.556,4,4.503,0.693,0.749
13253,46420403.475,1082,0,1,517,2.389,5,0.005,1.424,1.362
13259,46420404.624,1447,1,1,70,2.563,6,5.005,1.384,1.405
13260,46420405.771,3752,1,1,219,3.228,7,6.006,1.369,1.462
13250,46420406.917,1739,1,1,246,2.679,8,9.005,1.196,1.290
13258,46420408.064,3595,1,0,194,3.299,1,2.005,1.525,1.471
13263,46420409.213,4630,0,1,637,3.362,4,0.003,0.693,0.712
13262,46420410.362,2196,0,0,183,2.918,5,7.005,1.424,1.414
13276,46420411.512,3851,1,1,152,3.249,6,2.005,1.384,1.366
13261,46420412.659,1028,0,1,426,2.360,7,4.008,1.369,1.474
13269,46420413.805,2913,1,0,955,3.137,8,8.010,1.196,1.353
13267,46420414.951,2296,0,1,735,2.851,1,4.004,1.525,1.468
13264,46420416.097,1196,0,1,995,2.446,4,3.502,0.693,0.748
13271,46420417.243,3598,0,1,402,3.168,5,5.007,1.424,1.422
13277,46420418.390,83886080,1,0,824,36.441,6,23.930,1.384,1.330
13268,46420419.584,3071,0,1,475,3.053,7,8.007,1.369,1.531
13270,46420420.742,3660,0,1,31,3.181,8,3.008,1.196,1.333
13274,46420421.895,79691776,0,1,204,33.344,1,15.400,1.525,1.418
13266,46420423.054,4542,1,1,183,3.381,4,2.503,0.693,0.747
13282,46420424.209,4048,0,0,1,3.362,5,8.006,1.424,1.470
13292,46420425.360,4074,1,0,566,3.399,6,7.005,1.384,1.367
13281,46420426.521,4711,0,0,28,3.482,7,9.007,1.369,1.584
13272,46420427.733,3850,1,1,432,3.248,8,9.005,1.196,1.405
13280,46420428.885,1209,0,1,650,2.452,1,5.005,1.525,1.449
13273,46420430.034,2705,1,1,535,2.982,4,0.002,0.693,0.710
13283,46420431.183,1873,0,0,307,2.812,5,0.007,1.424,1.397
13309,46420432.335,1745,0,0,42,2.767,6,2.003,1.384,1.335
13284,46420433.484,3109,1,0,683,3.186,7,3.004,1.369,1.552
13275,46420434.647,4449,0,1,736,3.331,8,5.004,1.196,1.410
13313,46420435.794,3602,0,0,383,3.272,1,5.004,1.525,1.453
13279,46420436.940,3531,1,1,635,3.181,4,0.502,0.693,0.682
13285,46420438.091,1773,0,0,516,2.777,5,2.004,1.424,1.363
13319,46420439.244,3434,1,1,193,3.160,6,5.004,1.384,1.347
13301,46420440.395,4871,0,1,24,3.402,7,4.003,1.369,1.533
13278,46420441.546,3887,1,1,216,3.256,8,7.003,1.196,1.447
13316,46420442.694,3167,1,0,242,3.200,1,0.004,1.525,1.380
13287,46420443.847,3087,1,0,492,3.181,4,4.501,0.693,0.719
13291,46420444.997,4029,0,0,796,3.358,5,9.003,1.424,1.429
13325,46420446.148,3133,0,1,361,3.067,6,9.007,1.384,1.427
13305,46420447.295,81788928,0,0,770,33.414,7,8.768,1.369,1.470
13288,46420448.442,4966,1,0,868,3.563,8,0.004,1.196,1.374
13318,46420449.590,1213,0,0,885,2.543,1,5.004,1.525,1.410
13290,46420450.737,4247,1,0,559,3.433,4,1.001,0.693,0.698
13297,46420451.884,1578,0,1,814,2.610,5,8.003,1.424,1.511
13330,46420453.029,1118,0,0,189,2.496,6,3.006,1.384,1.416
13308,46420454.180,3431,0,1,793,3.133,7,4.005,1.369,1.460
13289,46420455.329,3650,1,1,428,3.207,8,7.005,1.196,1.415
13320,46420456.480,4195,0,0,129,3.390,1,5.003,1.525,1.413
13296,46420457.679,4629,0,1,470,3.362,4,0.501,0.693,0.670
13304,46420458.830,2929,1,0,485,3.141,5,1.007,1.424,1.451
13332,46420459.977,5040,0,0,534,3.537,6,8.005,1.384,1.458
13312,46420461.122,55574528,1,0,464,33.028,7,16.524,1.369,1.412
13293,46420462.268,4550,1,1,935,3.383,8,8.005,1.196,1.463
13324,46420463.414,2875,1,0,830,3.127,1,7.005,1.525,1.454
13298,46420464.559,2051,0,0,685,2.872,4,1.001,0.693,0.654
13331,46420465.706,1033,0,0,702,2.450,5,7.003,1.424,1.522
13334,46420466.853,1061,1,1,534,2.377,6,1.005,1.384,1.406
13322,46420468.001,2050,0,1,646,2.776,7,9.004,1.369,1.504
13294,46420469.146,1796,0,1,658,2.691,8,5.005,1.196,1.482
13333,46420470.290,63963136,1,0,664,34.156,1,15.489,1.525,1.404
13306,46420471.435,79691776,1,0,392,35.997,4,3.361,0.693,0.626
13337,46420472.579,3324,0,0,859,3.212,5,7.006,1.424,1.555
13344,46420473.724,4387,0,1,713,3.320,6,3.004,1.384,1.381
13326,46420474.869,1708,1,1,447,2.668,7,9.004,1.369,1.597
13299,46420476.026,1653,1,1,503,2.647,8,9.004,1.196,1.578
13340,46420477.221,3924,0,0,263,3.338,1,6.006,1.525,1.424
13311,46420478.375,1928,1,0,30,2.843,4,3.003,0.693,0.648
13339,46420479.524,81788928,1,0,419,36.221,5,17.590,1.424,1.501
13346,46420480.671,2104,1,1,745,2.806,6,5.004,1.384,1.401
13327,46420481.816,4108,1,0,964,3.405,7,3.005,1.369,1.562
13302,46420482.962,1589,0,0,509,2.707,8,2.004,1.196,1.536
13345,46420484.108,1811,0,1,278,2.696,1,9.005,1.525,1.520
13314,46420485.253,1713,0,1,305,2.661,4,4.503,0.693,0.700
13341,46420486.400,2597,0,1,780,2.935,5,0.005,1.424,1.426
13355,46420487.548,2018,0,0,733,2.861,6,7.004,1.384,1.454
13335,46420488.696,2460,0,0,952,2.996,7,5.004,1.369,1.567
13303,46420489.847,2737,0,0,50,3.071,8,8.003,1.196,1.590
13356,46420490.994,4335,1,0,868,3.449,1,0.003,1.525,1.444
13328,46420492.140,1879,1,0,56,2.825,4,1.002,0.693,0.683
13347,46420493.287,1825,1,0,158,2.806,5,2.004,1.424,1.391
13359,46420494.433,2777,1,1,679,3.001,6,7.003,1.384,1.498
13360,46420495.580,1933,0,1,263,2.738,7,0.004,1.369,1.489
13310,46420496.727,1184,1,1,793,2.441,8,9.003,1.196,1.695
13376,46420497.873,2689,1,0,480,3.078,1,7.004,1.525,1.485
13348,46420499.021,1439,1,1,609,2.559,4,4.502,0.693,0.736
13349,46420500.171,1729,1,1,567,2.676,5,3.003,1.424,1.377
13370,46420501.323,2414,1,0,141,2.999,6,8.005,1.384,1.556
13362,46420502.469,1316,1,0,533,2.595,7,5.004,1.369,1.511
13317,46420503.615,2914,0,1,918,3.015,8,1.006,1.196,1.627
13381,46420504.762,3900,1,0,291,3.363,1,0.004,1.525,1.411
13354,46420505.908,4112,0,0,814,3.374,4,4.002,0.693,0.759
13351,46420507.054,4186,0,0,818,3.388,5,9.003,1.424,1.441
13392,46420508.200,2389,1,1,505,2.894,6,1.005,1.384,1.496
13366,46420509.349,3065,0,0,141,3.152,7,0.003,1.369,1.435
13329,46420510.497,3623,1,0,787,3.305,8,9.006,1.196,1.682
13387,46420511.649,2855,0,1,274,3.001,1,8.003,1.525,1.474
13358,46420512.798,4511,0,1,963,3.341,4,1.502,0.693,0.743
13353,46420513.944,61865984,0,0,312,31.322,5,4.306,1.424,1.376
13393,46420515.091,69206016,0,0,622,32.146,6,10.738,1.384,1.438
13384,46420516.237,1695,0,0,591,2.748,7,1.004,1.369,1.382
13336,46420517.383,2814,0,0,592,3.090,8,7.006,1.196,1.711
13391,46420518.529,2708,1,1,419,2.983,1,7.004,1.525,1.518
13364,46420519.675,62914560,1,1,745,34.125,4,4.709,0.693,0.713
13371,46420520.824,1138,0,0,72,2.506,5,6.005,1.424,1.427
13395,46420521.971,2586,0,1,65,2.932,6,3.005,1.384,1.417
13389,46420523.122,1910,1,1,121,2.741,7,0.003,1.369,1.313
13338,46420524.277,1160,0,0,515,2.517,8,2.004,1.196,1.665
13397,46420525.423,1928,0,1,886,2.736,1,5.004,1.525,1.533
13373,46420526.568,2588,0,1,8,2.932,4,0.503,0.693,0.686
13372,46420527.713,4609,1,0,955,3.500,5,6.004,1.424,1.441
13400,46420528.859,4236,1,0,149,3.430,6,8.003,1.384,1.463
13394,46420530.004,2941,1,1,546,3.043,7,1.003,1.369,1.264
13342,46420531.151,3072,0,1,464,3.053,8,5.004,1.196,1.664
13403,46420532.302,3007,1,1,882,3.059,1,8.004,1.525,1.587
13380,46420533.449,4975,1,0,810,3.565,4,4.503,0.693,0.715
13385,46420534.599,3191,0,0,757,3.182,5,1.004,1.424,1.385
13407,46420535.745,4499,1,1,772,3.373,6,9.009,1.384,1.523
13402,46420536.891,4830,0,0,948,3.502,7,7.003,1.369,1.300
13343,46420538.038,1459,1,0,863,2.660,8,2.003,1.196,1.618
13416,46420539.184,92274688,1,0,395,37.280,1,10.442,1.525,1.522
13382,46420540.337,2848,0,0,216,3.099,4,3.502,0.693,0.736
13396,46420541.497,2908,1,0,103,3.136,5,0.003,1.424,1.316
13408,46420542.706,3219,0,1,226,3.087,6,0.006,1.384,1.447
13410,46420543.856,2113,1,0,332,2.906,7,5.005,1.369,1.321
13350,46420545.003,1454,0,0,830,2.652,8,9.004,1.196,1.707
13418,46420546.151,4491,1,1,134,3.372,1,2.008,1.525,1.476
13390,46420547.303,2535,1,1,36,2.935,4,4.502,0.693,0.776
13411,46420548.449,1838,1,0,314,2.810,5,6.004,1.424,1.357
13412,46420549.594,3179,1,0,135,3.203,6,8.004,1.384,1.500
13422,46420550.739,4728,1,0,812,3.522,7,3.005,1.369,1.298
13357,46420551.885,1950,0,1,146,2.743,8,9.006,1.196,1.786
13438,46420553.031,4337,0,1,586,3.311,1,3.004,1.525,1.447
13399,46420554.179,1930,0,0,702,2.832,4,3.003,0.693,0.790
13423,46420555.326,2015,1,1,718,2.777,5,2.004,1.424,1.325
13429,46420556.476,4800,1,1,564,3.427,6,5.006,1.384,1.498
13424,46420557.624,90177536,1,0,624,37.076,7,22.994,1.369,1.264
13363,46420558.771,2483,0,0,70,3.002,8,6.006,1.196,1.797
13443,46420559.917,4418,0,0,98,3.431,1,4.005,1.525,1.433
13406,46420561.062,3852,0,0,498,3.323,4,2.504,0.693,0.788
13427,46420562.208,3549,0,1,898,3.158,5,0.003,1.424,1.259
13440,46420563.353,1790,1,0,259,2.793,6,3.008,1.384,1.477
13441,46420564.497,54525952,0,1,363,30.496,7,5.479,1.369,1.210
13365,46420565.644,2226,0,0,737,2.927,8,3.008,1.196,1.758
13444,46420566.793,2405,0,1,551,2.882,1,7.006,1.525,1.483
13415,46420567.941,1847,1,0,226,2.814,4,4.003,0.693,0.820
13430,46420569.086,2779,1,0,543,3.102,5,2.004,1.424,1.228
13448,46420570.231,1640,0,0,753,2.727,6,2.005,1.384,1.440
13454,46420571.375,2032,1,0,490,2.879,7,9.005,1.369,1.306
13367,46420572.520,2493,1,0,31,3.023,8,0.006,1.196,1.670
13446,46420573.665,4667,0,1,211,3.368,1,3.004,1.525,1.454
13417,46420574.809,4713,1,0,620,3.519,4,0.503,0.693,0.786
13431,46420575.955,2532,0,0,720,3.016,5,3.003,1.424,1.217
13450,46420577.102,4169,1,0,379,3.417,6,0.006,1.384,1.368
13476,46420578.250,3313,1,0,703,3.235,7,5.005,1.369,1.318
13369,46420579.397,2107,1,0,457,2.904,8,6.004,1.196,1.690
13451,46420580.542,59768832,1,0,242,33.607,1,7.006,1.525,1.391
13420,46420581.687,5021,0,0,441,3.534,4,3.002,0.693,0.789
13432,46420582.832,4896,0,1,380,3.406,5,9.005,1.424,1.288
13458,46420583.976,2063,0,0,539,2.876,6,4.004,1.384,1.369
13482,46420585.121,4660,0,1,181,3.367,7,5.005,1.369,1.326
13374,46420586.265,85983232,0,1,230,33.946,8,23.364,1.196,1.640
13456,46420587.411,4724,0,1,373,3.378,1,3.004,1.525,1.366
13421,46420588.558,2388,1,1,921,2.893,4,3.503,0.693,0.810
13433,46420589.704,82837504,1,0,34,36.331,5,15.290,1.424,1.245
13459,46420590.851,1403,0,0,225,2.630,6,8.005,1.384,1.453
13486,46420591.994,5073,1,1,245,3.473,7,1.008,1.369,1.275
13383,46420593.139,2882,0,0,24,3.107,8,7.005,1.196,1.671
13461,46420594.283,1026,1,0,327,2.445,1,4.004,1.525,1.380
13426,46420595.428,3537,1,1,538,3.182,4,3.502,0.693,0.825
13455,46420596.572,76546048,1,1,792,35.787,5,6.115,1.424,1.191
13463,46420597.717,4146,0,1,570,3.276,6,3.006,1.384,1.426
13487,46420598.862,3005,0,0,256,3.138,7,0.004,1.369,1.211
13386,46420600.009,1111,1,1,644,2.404,8,4.005,1.196,1.671
13471,46420601.156,5035,1,0,369,3.575,1,5.007,1.525,1.381
13439,46420602.304,2092,0,0,531,2.885,4,3.502,0.693,0.844
13472,46420603.448,2784,1,1,506,3.003,5,4.007,1.424,1.198
13469,46420604.598,1351,1,0,484,2.611,6,0.007,1.384,1.355
13488,46420605.744,1134,1,0,910,2.504,7,8.004,1.369,1.310
13409,46420606.889,4039,0,0,481,3.360,8,8.017,1.196,1.706
13474,46420608.037,101711872,0,0,107,35.145,1,11.103,1.525,1.328
13445,46420609.183,1467,0,0,845,2.658,4,0.503,0.693,0.811
13481,46420610.339,2294,1,1,276,2.865,5,5.005,1.424,1.226
13470,46420611.512,1841,1,1,544,2.717,6,9.004,1.384,1.453
13490,46420612.663,3445,1,1,468,3.162,7,7.005,1.369,1.355
13413,46420613.817,1392,0,1,777,2.534,8,8.010,1.196,1.779
13479,46420614.964,3513,0,0,275,3.253,1,9.006,1.525,1.400
13447,46420616.111,2188,0,0,221,2.915,4,3.003,0.693,0.822
13484,46420617.262,4313,1,0,457,3.445,5,9.006,1.424,1.295
13475,46420618.410,4809,1,1,974,3.428,6,0.005,1.384,1.380
13419,46420619.557,2916,0,1,785,3.016,8,3.010,1.196,1.740
13449,46420620.704,4263,1,0,848,3.436,4,2.502,0.693,0.818
13485,46420621.853,1213,0,1,504,2.454,5,2.006,1.424,1.271
13480,46420623.002,84934656,1,0,588,36.549,6,25.231,1.384,1.346
13425,46420624.152,1438,0,1,815,2.554,8,5.006,1.196,1.751
13452,46420625.299,2724,0,0,728,3.067,4,1.004,0.693,0.793
13483,46420626.445,1719,1,0,178,2.766,6,0.008,1.384,1.279
13462,46420627.592,1468,1,1,775,2.571,4,0.502,0.693,0.763
13465,46420628.737,3727,1,1,905,3.223,4,3.003,0.693,0.772
13473,46420629.883,2959,1,1,11,3.048,4,0.005,0.693,0.733
13477,46420631.030,1223,0,1,19,2.458,4,3.504,0.693,0.768
13428,46420632.180,4578,0,0,523,3.459,8,4.005,1.196,1.721
13434,46420633.329,5083,1,0,402,3.583,8,0.008,1.196,1.636
13435,46420634.479,4293,1,1,387,3.335,8,6.008,1.196,1.644
13436,46420635.629,4879,1,0,720,3.548,8,7.004,1.196,1.660
13437,46420636.775,2559,0,1,954,2.924,8,9.007,1.196,1.731
13442,46420637.921,74448896,0,1,416,32.815,8,15.055,1.196,1.668
