req_id,t,size,op,seq,key,pred_ms,assigned,actual_ms,node_scale_before,node_scale_after
13061,46009267.993,1217,1,0,827,1.000,1,4.003,5.355,4.774
13053,46009268.024,3788,0,0,500,1.000,4,2.003,2.591,4.524
13028,46009268.055,4958,1,1,523,1.000,5,5.005,8.655,7.126
13062,46009268.102,3964,0,0,301,1.000,6,4.007,6.336,7.522
12838,46009268.179,96468992,1,1,776,1.000,7,58.521,13.172,16.035
13031,46009268.216,3377,1,0,214,1.000,9,4.006,4.830,5.287
13068,46009268.241,96468992,0,1,974,1.000,1,10.579,5.355,5.064
13056,46009268.268,2251,1,0,0,1.000,4,4.002,2.591,4.498
13033,46009268.353,1997,0,1,493,1.000,5,1.005,8.655,6.820
13063,46009268.392,2340,0,0,270,1.000,6,0.005,6.336,7.146
12851,46009268.423,3290,1,1,716,1.000,7,6.007,13.172,15.533
13038,46009268.455,4363,1,0,975,1.000,9,5.004,4.830,5.273
13074,46009268.482,3064,1,0,882,1.000,1,9.005,5.355,5.261
13042,46009268.511,2357,1,0,475,1.000,5,2.003,8.655,6.579
13064,46009268.539,2864,1,1,534,1.000,6,7.004,6.336,7.139
12857,46009268.572,4185,0,1,379,1.000,7,5.010,13.172,15.007
13050,46009268.599,2743,1,0,900,1.000,9,1.005,4.830,5.060
13078,46009268.630,4253,0,1,105,1.000,1,9.008,5.355,5.449
13044,46009268.658,2539,1,0,665,1.000,5,2.003,8.655,6.350
13069,46009268.917,5101,1,0,505,1.000,6,9.005,6.336,7.232
12865,46009268.957,4270,0,1,294,1.000,7,5.006,13.172,14.507
13054,46009269.044,1476,0,0,28,1.000,9,8.003,4.830,5.207
13081,46009269.099,4428,1,1,40,1.000,1,6.006,5.355,5.477
13079,46009269.149,2283,1,1,332,1.000,5,4.004,8.655,6.233
13072,46009269.185,1250,1,0,594,1.000,6,0.005,6.336,6.871
12874,46009269.214,1509,0,0,318,1.000,7,0.005,13.172,13.782
13066,46009269.242,4215,0,0,84,1.000,9,2.005,4.830,5.047
13082,46009269.273,3080,1,1,552,1.000,1,3.005,5.355,5.353
13084,46009269.304,4952,1,0,46,1.000,5,6.008,8.655,6.222
13073,46009269.330,3608,1,1,777,1.000,6,1.005,6.336,6.577
12879,46009269.366,3839,1,1,696,1.000,7,0.004,13.172,13.093
13076,46009269.397,3644,1,0,182,1.000,9,8.005,4.830,5.195
13085,46009269.430,2769,0,0,474,1.000,1,5.004,5.355,5.335
13094,46009269.467,3742,1,0,17,1.000,5,0.005,8.655,5.911
13075,46009269.498,3369,0,1,220,1.000,6,2.004,6.336,6.349
12896,46009269.529,4323,1,1,793,1.000,7,7.003,13.172,12.789
13089,46009269.574,4085,1,0,308,1.000,9,2.008,4.830,5.035
13086,46009269.611,66060288,1,0,225,1.000,1,39.430,5.355,7.040
13101,46009269.648,3343,0,0,334,1.000,5,8.004,8.655,6.015
13099,46009269.679,82837504,1,0,190,1.000,6,15.605,6.336,6.812
13091,46009269.709,2848,1,0,488,1.000,9,4.004,4.830,4.984
13087,46009269.746,1118,1,0,204,1.000,1,3.010,5.355,6.839
13103,46009269.781,3563,1,1,797,1.000,5,6.007,8.655,6.015
13100,46009269.812,1085,1,1,492,1.000,6,1.005,6.336,6.521
13092,46009269.843,1431,0,1,132,1.000,9,0.005,4.830,4.735
13096,46009269.877,1595,1,0,149,1.000,1,2.007,5.355,6.597
13115,46009269.908,3931,0,1,945,1.000,5,2.004,8.655,5.814
13105,46009269.943,4643,0,0,480,1.000,6,6.004,6.336,6.495
13112,46009269.974,3882,0,0,517,1.000,9,8.004,4.830,4.898
13097,46009270.019,4356,1,0,331,1.000,1,2.003,5.355,6.367
13119,46009270.050,1238,1,0,472,1.000,5,4.004,8.655,5.724
13121,46009270.085,2439,1,0,598,1.000,6,4.013,6.336,6.371
13114,46009270.162,4927,1,1,570,1.000,9,1.005,4.830,4.704
13098,46009270.201,2922,0,0,273,1.000,1,3.003,5.355,6.199
13122,46009270.237,4327,0,0,977,1.000,5,2.005,8.655,5.538
13117,46009270.270,1307,0,0,162,1.000,9,0.004,4.830,4.469
13104,46009270.303,2566,1,0,362,1.000,1,4.004,5.355,6.089
13123,46009270.333,4587,1,1,362,1.000,5,6.006,8.655,5.561
13118,46009270.367,4543,1,1,703,1.000,9,0.004,4.830,4.245
13110,46009270.398,3850,1,0,639,1.000,1,7.003,5.355,6.135
13131,46009270.440,1674,0,0,536,1.000,5,8.003,8.655,5.683
13128,46009270.470,4064,0,0,224,1.000,9,1.003,4.830,4.083
13136,46009270.500,2240,0,0,365,1.000,5,8.006,8.655,5.800
13132,46009270.537,1251,0,1,732,1.000,9,2.003,4.830,3.979
13141,46009270.566,1222,0,1,842,1.000,5,1.004,8.655,5.560
13148,46009270.606,4944,0,0,789,1.000,9,7.003,4.830,4.130
13149,46009270.644,3080,0,0,621,1.000,5,4.004,8.655,5.482
13150,46009270.676,3742,0,0,77,1.000,9,0.004,4.830,3.924
13155,46009270.709,1483,1,1,359,1.000,5,5.006,8.655,5.458
13166,46009270.740,1700,1,0,405,1.000,9,5.004,4.830,3.978
13156,46009270.774,3338,1,1,843,1.000,5,2.008,8.655,5.286
13167,46009270.809,2978,0,0,250,1.000,9,6.008,4.830,4.080
13170,46009270.841,2803,1,1,43,1.000,5,8.004,8.655,5.422
13169,46009270.872,3655,1,1,197,1.000,9,9.004,4.830,4.326
13176,46009270.903,3778,1,1,712,1.000,5,0.004,8.655,5.151
13171,46009270.938,4362,0,0,220,1.000,9,5.013,4.830,4.360
13184,46009270.969,3976,0,0,668,1.000,5,6.004,8.655,5.193
13126,46009271.008,1462,1,1,978,1.000,6,8.007,6.336,6.453
12906,46009271.040,68157440,1,1,424,1.000,7,23.282,13.172,13.313
13007,46009271.071,85983232,0,0,98,1.000,8,70.149,9.550,14.589
13180,46009271.103,4147,1,0,311,1.000,9,6.018,4.830,4.443
13135,46009271.133,3038,0,0,734,1.000,1,3.027,5.355,5.980
12489,46009271.162,4417,1,1,366,1.000,2,48.040,83.146,52.353
12626,46009271.194,4083,1,1,825,1.000,3,28.060,22.475,24.130
13058,46009271.228,2054,1,0,698,1.000,4,3.516,2.591,4.449
13193,46009271.265,55574528,1,0,815,1.000,5,15.046,8.655,5.686
13134,46009271.299,4274,0,1,462,1.000,6,2.005,6.336,6.231
12911,46009271.330,3525,1,0,55,1.000,7,7.005,13.172,12.998
13012,46009271.365,3874,1,0,472,1.000,8,1.007,9.550,13.910
13183,46009271.394,3167,0,1,15,1.000,9,5.005,4.830,4.471
13143,46009271.435,2254,0,0,735,1.000,1,7.006,5.355,6.031
12656,46009271.470,4031,1,0,442,1.000,3,16.028,22.475,23.725
13059,46009271.500,3845,0,1,289,1.000,4,0.503,2.591,4.252
13195,46009271.532,3332,0,1,810,1.000,5,6.005,8.655,5.702
13139,46009271.568,3049,0,0,510,1.000,6,4.004,6.336,6.119
12923,46009271.611,2456,0,0,549,1.000,7,5.006,13.172,12.598
13191,46009271.643,3071,0,0,561,1.000,9,2.005,4.830,4.348
13152,46009271.673,97517568,1,0,648,1.000,1,38.176,5.355,7.638
13060,46009271.723,2741,1,1,858,1.000,4,3.002,2.591,4.189
13197,46009271.760,3313,0,1,312,1.000,5,9.012,8.655,5.868
13145,46009271.791,4254,0,1,613,1.000,6,9.003,6.336,6.263
12928,46009271.828,4396,1,1,736,1.000,7,0.006,13.172,11.969
13194,46009271.859,3687,0,1,468,1.000,9,0.004,4.830,4.131
13065,46009271.895,2097,0,0,161,1.000,4,2.502,2.591,4.105
13206,46009271.929,4313,1,1,107,1.000,5,0.004,8.655,5.574
13147,46009271.978,4874,0,0,21,1.000,6,2.004,6.336,6.050
12941,46009272.018,2537,0,0,646,1.000,7,4.004,13.172,11.570
13208,46009272.156,2417,0,0,647,1.000,9,2.004,4.830,4.024
13067,46009272.203,2918,1,0,204,1.000,4,3.002,2.591,4.050
13211,46009272.244,1210,0,0,642,1.000,5,4.004,8.655,5.496
13153,46009272.278,3442,1,0,366,1.000,6,9.004,6.336,6.198
12947,46009272.314,3689,1,1,838,1.000,7,5.004,13.172,11.242
13214,46009272.349,4584,0,1,49,1.000,9,1.003,4.830,3.873
13083,46009272.381,3994,1,0,462,1.000,4,1.502,2.591,3.922
13228,46009272.419,1889,1,1,267,1.000,5,6.005,8.655,5.521
13162,46009272.454,2359,1,1,160,1.000,6,2.006,6.336,5.989
12958,46009272.486,4995,0,1,819,1.000,7,0.006,13.172,10.680
13222,46009272.520,3332,0,1,438,1.000,9,8.004,4.830,4.080
13093,46009272.549,2174,0,0,418,1.000,4,3.003,2.591,3.876
13240,46009272.599,3455,1,0,778,1.000,5,5.005,8.655,5.495
13165,46009272.633,4710,0,1,111,1.000,6,4.004,6.336,5.889
13241,46009272.669,1578,0,1,417,1.000,9,8.006,4.830,4.276
13116,46009272.701,3251,1,1,543,1.000,4,4.003,2.591,3.883
13252,46009272.731,4927,1,0,704,1.000,9,8.006,4.830,4.463
13173,46009272.767,4762,1,1,422,1.000,6,3.006,6.336,5.745
13259,46009272.800,1447,1,1,70,1.000,9,3.006,4.830,4.390
13160,46009551.854,3640,1,0,189,1.000,1,6.005,5.355,7.557
12491,46009551.991,4573,1,1,11,1.000,2,48.048,83.146,52.138
12706,46009552.059,3430,1,1,703,1.000,3,4.020,27.937,22.740
13124,46009552.107,4576,0,1,965,1.000,4,4.503,2.591,3.914
13245,46009552.154,3888,1,0,499,1.000,5,9.005,8.655,5.671
13187,46009552.196,1392,1,0,579,1.000,6,4.005,6.336,5.658
12965,46009552.228,1825,1,0,923,1.000,7,7.005,13.172,10.496
13017,46009552.262,2551,1,0,696,1.000,8,3.007,9.550,13.365
13265,46009552.295,2690,1,0,115,1.000,9,5.004,4.830,4.420
13164,46009552.331,1820,0,1,995,1.000,1,7.005,5.355,7.529
12501,46009552.364,2988,0,0,651,1.000,2,16.040,83.146,50.333
12757,46009552.396,1901,0,0,632,1.000,3,28.020,27.937,23.004
13125,46009552.426,3573,1,0,120,1.000,4,2.002,2.591,3.818
13246,46009552.459,2968,0,1,22,1.000,5,1.006,8.655,5.438
13201,46009552.497,5011,1,1,824,1.000,6,1.003,6.336,5.425
12970,46009552.529,2183,1,1,39,1.000,7,3.005,13.172,10.122
13039,46009552.566,4156,1,1,398,1.000,8,4.004,9.550,12.897
13270,46009552.602,3660,0,1,31,1.000,9,5.005,4.830,4.450
13177,46009552.634,1855,0,0,651,1.000,1,4.008,5.355,7.353
12502,46009552.658,4480,0,0,86,1.000,2,16.040,83.146,48.618
12846,46009552.696,1397,1,1,693,1.000,3,8.020,27.937,22.255
13127,46009552.727,1888,0,0,440,1.000,4,2.504,2.591,3.752
13253,46009552.776,1082,0,1,517,1.000,5,4.003,8.655,5.366
13207,46009552.809,3468,1,0,384,1.000,6,3.003,6.336,5.304
12990,46009552.846,4963,0,1,390,1.000,7,4.003,13.172,9.816
13051,46009552.879,2866,0,0,909,1.000,8,4.005,9.550,12.452
13284,46009552.909,3109,1,0,683,1.000,9,3.004,4.390,4.377
13178,46009552.942,4733,1,1,828,1.000,1,6.004,5.355,7.286
12868,46009552.975,4870,0,1,716,1.000,3,0.020,27.937,21.143
13133,46009553.011,2732,1,1,431,1.000,4,2.505,2.591,3.690
13271,46009553.045,3598,0,1,402,1.000,5,2.011,5.193,5.198
13226,46009553.077,4663,0,0,541,1.000,6,7.004,6.336,5.389
13000,46009553.108,68157440,1,0,871,1.000,7,15.971,18.138,10.124
13057,46009553.140,3082,1,1,853,1.000,8,6.004,9.550,12.130
13285,46009553.172,1773,0,0,516,1.000,9,4.007,4.390,4.359
13185,46009553.200,3820,0,1,657,1.000,1,1.009,5.355,6.972
12869,46009553.231,2624,1,0,377,1.000,3,36.016,27.937,21.887
13138,46009553.262,1591,1,1,469,1.000,4,2.503,2.591,3.631
13277,46009553.293,83886080,1,0,824,1.000,5,9.307,5.495,5.404
13227,46009553.325,2155,1,0,533,1.000,6,0.005,6.336,5.120
13013,46009553.357,1543,0,1,422,1.000,7,1.005,18.138,9.668
13071,46009553.388,82837504,0,0,928,1.000,8,101.830,9.550,16.615
13286,46009553.422,95420416,0,1,14,1.000,9,8.972,4.390,4.590
13198,46009553.455,1769,1,1,480,1.000,1,8.004,5.355,7.023
12870,46009553.482,3633,1,0,947,1.000,3,36.020,27.937,22.593
13151,46009553.514,2918,1,1,439,1.000,4,3.003,2.591,3.599
13282,46009553.542,4048,0,0,1,1.000,5,4.007,5.495,5.334
13229,46009553.577,3583,0,1,761,1.000,6,6.005,6.336,5.164
13024,46009553.615,4403,0,0,561,1.000,7,3.003,18.138,9.335
13080,46009553.653,4409,0,0,919,1.000,8,4.006,9.550,15.985
13289,46009553.695,3650,1,1,428,1.000,9,8.005,4.390,4.760
13200,46009553.729,2599,0,0,879,1.000,1,7.005,5.355,7.022
12873,46009554.884,1253,1,0,450,1.000,3,8.020,27.937,21.865
13157,46009555.188,4258,0,1,797,1.000,4,0.503,2.591,3.444
13283,46009555.221,1873,0,0,307,1.000,5,1.004,5.495,5.117
13230,46009555.252,2080,0,1,545,1.000,6,5.009,6.336,5.157
13077,46009555.284,4375,1,0,487,1.000,7,7.003,18.138,9.218
13088,46009555.314,4889,1,0,22,1.000,8,6.003,9.550,15.486
13293,46009555.346,4550,1,1,935,1.000,9,4.005,4.390,4.723
13205,46009555.377,3551,1,0,405,1.000,1,8.004,5.355,7.071
12880,46009555.407,1282,0,0,822,1.000,3,0.024,27.937,20.773
13158,46009555.438,4961,1,0,857,1.000,4,1.002,2.591,3.322
13287,46009555.470,3087,1,0,492,1.000,5,0.004,5.495,4.862
13235,46009555.500,4776,1,0,925,1.000,6,4.006,6.336,5.099
13129,46009555.532,1589,0,1,902,1.000,7,5.004,18.138,9.007
13090,46009555.564,2718,0,0,269,1.000,8,2.006,9.550,14.812
13295,46009555.596,2718,1,0,808,1.000,9,7.004,4.390,4.837
13213,46009555.629,4814,0,1,339,1.000,1,6.004,5.355,7.018
12893,46009555.661,3280,1,1,135,1.000,3,16.016,27.937,20.535
13159,46009555.693,2487,1,1,185,1.000,4,3.501,2.591,3.331
13288,46009555.724,4966,1,0,868,1.000,5,8.005,5.495,5.019
13238,46009555.755,4020,0,0,861,1.000,6,4.004,6.336,5.044
13137,46009555.785,1785,0,1,853,1.000,7,5.003,18.138,8.807
13102,46009555.816,60817408,1,1,795,1.000,8,14.329,9.550,14.787
13297,46009555.854,1578,0,1,814,1.000,9,0.003,4.390,4.595
13216,46009555.901,2481,0,0,998,1.000,1,1.007,5.355,6.718
12899,46009555.939,3784,1,0,177,1.000,3,4.016,27.937,19.709
13161,46009555.981,2061,0,1,288,1.000,4,0.502,2.591,3.190
13291,46009556.012,4029,0,0,796,1.000,5,5.004,5.495,5.018
13244,46009556.052,3932,0,1,513,1.000,6,8.003,6.336,5.192
13188,46009556.123,1731,1,0,396,1.000,7,4.004,18.138,8.567
13106,46009557.273,2267,1,0,911,1.000,8,6.006,9.550,14.348
13300,46009557.716,2302,0,1,636,1.000,9,3.004,4.390,4.515
13220,46009557.878,3986,0,1,603,1.000,1,3.005,5.355,6.532
12900,46009557.911,3203,1,0,283,1.000,3,32.020,27.937,20.324
13179,46009557.941,2101,1,0,95,1.000,4,2.002,2.591,3.130
13298,46009557.973,2051,0,0,685,1.000,5,0.005,5.495,4.767
13257,46009558.005,2426,1,0,810,1.000,6,4.005,6.336,5.133
13204,46009558.037,2666,0,0,25,1.000,7,7.006,18.138,8.489
13107,46009558.067,4988,1,1,808,1.000,8,8.007,9.550,14.031
13306,46009558.099,79691776,1,0,392,1.000,9,11.084,4.390,4.844
13224,46009558.131,1566,0,1,70,1.000,1,1.005,5.355,6.256
12907,46009558.163,4946,0,1,288,1.000,3,16.020,27.937,20.109
13181,46009558.193,4896,0,1,726,1.000,4,1.002,2.591,3.024
13304,46009558.225,2929,1,0,485,1.000,5,7.005,5.495,4.879
13276,46009558.256,3851,1,1,152,1.000,6,8.003,5.745,5.276
13209,46009558.291,2445,1,1,893,1.000,7,1.008,18.138,8.115
13108,46009558.321,1114,0,0,356,1.000,8,6.006,9.550,13.630
13311,46009558.371,1928,1,0,30,1.000,9,6.007,4.390,4.902
13251,46009558.420,1468,1,1,101,1.000,1,4.005,5.355,6.143
12919,46009558.451,1567,1,0,770,1.000,3,24.024,27.937,20.305
13186,46009558.482,2206,1,0,29,1.000,4,1.503,2.591,2.948
13331,46009558.516,1033,0,0,702,1.000,5,3.003,5.495,4.785
13281,46009558.558,4711,0,0,28,1.000,6,4.009,5.745,5.213
13218,46009558.598,4626,0,0,216,1.000,7,3.005,18.138,7.859
13109,46009558.646,4418,1,1,286,1.000,8,9.005,9.550,13.399
13321,46009558.684,52428800,0,1,787,1.000,9,4.220,4.390,4.868
13258,46009558.725,3595,1,0,194,1.000,1,0.004,5.355,5.836
12932,46009558.757,4663,0,1,725,1.000,3,28.024,27.937,20.691
13189,46009558.795,4399,0,1,713,1.000,4,2.503,2.591,2.926
13337,46009558.829,3324,0,0,859,1.000,5,6.003,5.495,4.846
13292,46009558.869,4074,1,0,566,1.000,6,7.005,5.745,5.303
13225,46009558.899,3618,0,0,140,1.000,7,1.004,18.138,7.517
13111,46009558.929,1552,0,0,313,1.000,8,5.006,9.550,12.979
13322,46009558.964,2050,0,1,646,1.000,9,4.004,4.390,4.825
13262,46009559.004,2196,0,0,183,1.000,1,2.004,5.355,5.644
13192,46009559.040,4233,0,1,585,1.000,4,1.004,2.591,2.830
13339,46009559.074,81788928,1,0,419,1.000,5,14.338,5.495,5.321
13294,46009559.105,1796,0,1,658,1.000,6,1.004,5.745,5.088
13242,46009559.141,2627,1,0,316,1.000,7,7.007,18.138,7.491
13120,46009559.171,2293,0,0,681,1.000,8,6.004,9.550,12.630
13323,46009559.205,3925,0,0,294,1.000,9,7.008,4.390,4.934
13267,46009559.258,2296,0,1,735,1.000,1,4.002,5.355,5.562
13202,46009559.289,4889,0,0,872,1.000,4,3.003,2.591,2.838
13341,46009559.312,2597,0,1,780,1.000,5,5.006,5.495,5.305
13309,46009559.342,1745,0,0,42,1.000,6,7.003,5.745,5.183
13254,46009559.372,2264,0,1,340,1.000,7,6.004,18.138,7.417
13130,46009559.405,3293,0,1,587,1.000,8,8.007,9.550,12.399
13329,46009559.436,3623,1,0,787,1.000,9,4.003,4.390,4.887
13274,46009559.466,79691776,0,1,204,1.000,1,7.728,7.638,5.671
13215,46009559.497,2361,0,1,395,1.000,4,1.003,2.591,2.747
13344,46009559.527,4387,0,1,713,1.000,5,6.005,5.495,5.340
13313,46009559.557,3602,0,0,383,1.000,6,0.005,5.745,4.924
13260,46009559.586,3752,1,1,219,1.000,7,7.005,18.138,7.396
13142,46009559.617,5054,0,1,698,1.000,8,5.005,9.550,12.029
13335,46009559.651,2460,0,0,952,1.000,9,1.004,4.390,4.693
13275,46009559.682,4449,0,1,736,1.000,1,6.006,7.638,5.687
13217,46009559.712,3758,0,1,896,1.000,4,1.503,2.591,2.684
13347,46009559.741,1825,1,0,158,1.000,5,2.004,5.495,5.173
13319,46009559.770,3434,1,1,193,1.000,6,6.004,5.745,4.978
13268,46009559.799,3071,0,1,475,1.000,7,0.004,18.138,7.027
13144,46009559.829,4888,0,0,49,1.000,8,9.003,9.550,11.878
13345,46009559.859,1811,0,1,278,1.000,9,7.003,4.390,4.809
13280,46009559.889,1209,0,1,650,1.000,1,4.005,7.638,5.603
13233,46009559.918,3759,0,0,347,1.000,4,1.003,2.591,2.600
13349,46009559.947,1729,1,1,567,1.000,5,2.006,5.495,5.015
13325,46009559.976,3133,0,1,361,1.000,6,2.005,5.745,4.830
13301,46009560.005,4871,0,1,24,1.000,7,9.004,10.680,7.125
13146,46009560.034,3555,0,0,518,1.000,8,1.007,9.550,11.335
13352,46009560.063,2002,0,0,909,1.000,9,2.004,4.390,4.668
13302,46009560.092,1589,0,0,509,1.000,1,6.004,7.638,5.623
13239,46009560.121,1679,1,0,264,1.000,4,2.002,2.591,2.570
13351,46009560.150,4186,0,0,818,1.000,5,6.003,5.495,5.064
13330,46009560.179,1118,0,0,189,1.000,6,6.003,5.745,4.888
13305,46009560.209,81788928,0,0,770,1.000,7,156.499,10.680,14.594
13168,46009560.238,4388,0,1,351,1.000,8,1.004,9.550,10.818
13354,46009560.267,4112,0,0,814,1.000,9,4.004,4.390,4.635
13316,46009560.296,3167,1,0,242,1.000,1,7.004,7.638,5.692
13248,46009560.325,4000,0,1,574,1.000,4,1.002,2.591,2.492
13353,46009560.354,61865984,0,0,312,1.000,5,59.410,5.495,7.782
13332,46009560.384,5040,0,0,534,1.000,6,6.003,5.745,4.944
13308,46009560.412,3431,0,1,793,1.000,7,4.011,10.680,14.065
13172,46009560.442,63963136,0,1,747,1.000,8,24.128,9.550,11.484
13355,46009560.470,2018,0,0,733,1.000,9,9.004,4.390,4.854
13318,46009560.499,1213,0,0,885,1.000,1,0.004,7.638,5.408
13263,46009560.529,4630,0,1,637,1.000,4,2.001,2.591,2.467
13358,46009560.557,4511,0,1,963,1.000,5,4.008,5.495,7.593
13334,46009560.587,1061,1,1,534,1.000,6,5.004,5.745,4.947
13312,46009560.617,55574528,1,0,464,1.000,7,6.131,10.680,13.668
13174,46009560.649,2921,1,0,596,1.000,8,6.005,9.550,11.210
13356,46009560.679,4335,1,0,868,1.000,9,8.006,4.390,5.011
13320,46009560.709,4195,0,0,129,1.000,1,9.004,7.638,5.588
13264,46009560.739,1196,0,1,995,1.000,4,0.501,2.591,2.369
13359,46009560.769,2777,1,1,679,1.000,5,3.008,5.495,7.364
13346,46009560.799,2104,1,1,745,1.000,6,2.006,5.745,4.800
13317,46009560.828,2914,0,1,918,1.000,7,4.006,10.680,13.185
13175,46009560.859,3908,0,1,724,1.000,8,6.009,9.550,10.950
13361,46009560.888,3070,0,1,984,1.000,9,6.009,4.390,5.061
13324,46009560.918,2875,1,0,830,1.000,1,9.004,7.638,5.759
13272,46009560.948,3850,1,1,432,1.000,4,3.001,3.883,2.401
13363,46009560.978,2483,0,0,70,1.000,5,6.004,5.495,7.296
13370,46009561.008,2414,1,0,141,1.000,6,5.004,5.745,4.810
13190,46009561.037,4004,0,1,209,1.000,8,5.020,9.550,10.653
13365,46009561.067,2226,0,0,737,1.000,9,4.007,4.390,5.008
13333,46009561.097,63963136,1,0,664,1.000,1,10.090,7.638,5.975
13273,46009561.127,2705,1,1,535,1.000,4,2.502,3.883,2.406
13369,46009561.157,2107,1,0,457,1.000,5,7.003,5.495,7.281
13392,46009561.186,2389,1,1,505,1.000,6,8.005,5.745,4.970
13368,46009561.216,3133,0,0,713,1.000,9,7.005,4.390,5.108
13336,46009561.246,2814,0,0,592,1.000,1,6.006,7.638,5.977
13279,46009561.276,3531,1,1,635,1.000,4,2.501,3.883,2.411
13371,46009561.307,1138,0,0,72,1.000,5,1.003,5.495,6.967
13393,46009561.337,69206016,0,0,622,1.000,6,97.436,5.745,9.593
13372,46009561.367,4609,1,0,955,1.000,9,0.006,4.390,4.853
13340,46009561.397,3924,0,0,263,1.000,1,0.005,7.638,5.678
13290,46009561.427,4247,1,0,559,1.000,4,2.002,3.883,2.390
13373,46009561.454,2588,0,1,8,1.000,5,5.003,5.495,6.869
13395,46009561.485,2586,0,1,65,1.000,6,3.004,5.745,9.264
13374,46009561.514,85983232,0,1,230,1.000,9,13.329,4.390,5.277
13343,46009561.544,1459,1,0,863,1.000,1,7.004,7.638,5.744
13296,46009561.574,4629,0,1,470,1.000,4,2.502,3.883,2.396
13381,46009561.604,3900,1,0,291,1.000,5,4.008,5.495,6.726
13400,46009561.634,4236,1,0,149,1.000,6,1.006,5.745,8.851
13375,46009561.665,3205,0,0,173,1.000,9,3.006,4.390,5.163
13367,46009561.694,2493,1,0,31,1.000,1,4.009,7.638,5.658
13314,46009561.726,1713,0,1,305,1.000,4,3.003,3.883,2.426
13383,46009561.899,2882,0,0,24,1.000,5,5.007,5.495,6.640
13407,46009561.929,4499,1,1,772,1.000,6,7.004,5.745,8.759
13376,46009561.960,2689,1,0,480,1.000,9,4.004,4.390,5.105
13387,46009561.991,2855,0,1,274,1.000,1,4.008,7.638,5.575
13328,46009562.021,1879,1,0,56,1.000,4,4.008,3.883,2.505
13385,46009562.051,3191,0,0,757,1.000,5,5.005,5.495,6.558
13408,46009562.081,3219,0,1,226,1.000,6,9.006,5.745,8.771
13378,46009562.111,1652,0,0,515,1.000,9,3.003,4.390,5.000
13397,46009562.140,1928,0,1,886,1.000,1,8.004,7.638,5.697
13338,46009562.171,1160,0,0,515,1.000,4,3.003,3.883,2.530
13394,46009562.201,2941,1,1,546,1.000,5,3.004,5.495,6.381
13412,46009562.231,3179,1,0,135,1.000,6,8.015,5.745,8.733
13390,46009562.261,2535,1,1,36,1.000,9,0.005,4.390,4.751
13403,46009562.291,3007,1,1,882,1.000,1,7.004,7.638,5.762
13348,46009562.321,1439,1,1,609,1.000,4,4.502,3.883,2.629
13396,46009562.350,2908,1,0,103,1.000,5,4.003,5.495,6.262
13420,46009562.381,5021,0,0,441,1.000,6,4.018,5.745,8.497
13404,46009562.411,2040,0,0,689,1.000,9,0.004,4.390,4.513
13406,46009562.442,3852,0,0,498,1.000,1,3.005,7.638,5.624
13364,46009562.472,62914560,1,1,745,1.000,4,8.120,3.883,2.903
13411,46009562.502,1838,1,0,314,1.000,5,3.005,5.495,6.099
13423,46009562.531,2015,1,1,718,1.000,6,2.016,5.745,8.173
13414,46009562.561,1177,1,1,290,1.000,9,7.003,4.390,4.638
13380,46009562.591,4975,1,0,810,1.000,4,3.503,3.883,2.933
13415,46009562.620,1847,1,0,226,1.000,5,2.007,5.495,5.894
13424,46009562.651,90177536,1,0,624,1.000,9,16.062,4.390,5.209
13382,46009562.681,2848,0,0,216,1.000,4,1.003,3.883,2.837
13427,46009562.710,3549,0,1,898,1.000,5,4.004,5.495,5.800
13426,46009562.740,3537,1,1,538,1.000,9,1.005,4.390,4.999
13399,46009562.770,1930,0,0,702,1.000,4,3.003,3.883,2.845
13430,46009562.801,2779,1,0,543,1.000,5,0.007,5.495,5.510
13431,46009562.831,2532,0,0,720,1.000,9,1.005,4.390,4.799
13409,46009562.861,4039,0,0,481,1.000,4,3.503,3.883,2.878
13432,46009562.892,4896,0,1,380,1.000,5,8.004,5.495,5.635
13438,46009562.922,4337,0,1,586,1.000,9,9.003,4.390,5.009
13417,46009562.952,4713,1,0,620,1.000,4,0.502,3.883,2.759
13433,46009562.982,82837504,1,0,34,1.000,5,12.422,5.495,5.974
13439,46009563.016,2092,0,0,531,1.000,9,0.003,4.390,4.759
13421,46009563.045,2388,1,1,921,1.000,4,4.502,3.883,2.846
13455,46009563.073,76546048,1,1,792,1.000,5,18.019,5.495,6.576
13442,46009563.106,74448896,0,1,416,1.000,9,13.192,4.390,5.181
13445,46009563.138,1467,0,0,845,1.000,4,1.002,3.883,2.754
13451,46009563.169,59768832,1,0,242,1.000,9,5.883,4.390,5.216
13447,46009563.199,2188,0,0,221,1.000,4,1.003,3.883,2.667
13457,46009563.229,2734,0,1,513,1.000,9,7.006,4.390,5.305
13473,46009563.259,2959,1,1,11,1.000,4,3.003,3.883,2.683
13464,46009563.289,1090,1,1,809,1.000,9,3.006,4.390,5.190
13477,46009563.319,1223,0,1,19,1.000,4,3.003,3.883,2.699
13468,46009563.349,2341,0,1,124,1.000,9,1.004,4.390,4.981
13478,46009563.379,3302,0,1,701,1.000,9,1.004,4.390,4.782
13462,46009563.412,1468,1,1,775,1.000,5,6.018,5.495,6.548
13429,46009563.439,4800,1,1,564,1.000,6,4.016,5.745,7.965
13326,46009563.466,1708,1,1,447,1.000,7,2.014,10.680,12.627
13465,46009563.491,3727,1,1,905,1.000,5,4.006,5.495,6.421
